user_id,role,city,budget,cleanliness,noise_level,sleep_schedule,guest_frequency,smoking,social_level,has_pets,gender_preference,work_schedule,occupation,mbti_type
df7ca1c0-628f-4ffe-8ef0-455592fd1d96,Lister,Metro City,872,3,3,Early Bird,Occasionally,Non-Smoker,Keep to self,FALSE,Female,Remote / WFH,Creative,ESFP
b7b11474-f87f-4c47-aca0-4ff9727893c5,Seeker,Suburbia,780,4,5,Night Owl,Occasionally,Non-Smoker,Very social / Friends,FALSE,Male,Remote / WFH,Education,ENFP
a6410cb6-d8e4-47d1-ab66-f18806788359,Lister,Metro City,1374,5,1,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,Shift Work,Healthcare,ISFJ
b8fedb6f-8da9-4b7c-a333-ffad14139db8,Lister,Metro City,1497,4,3,Night Owl,Frequently,Smokes Inside,Very social / Friends,TRUE,Male,9-to-5,Retail,ESFP
ac3b4ea2-982b-4dc8-8b57-b6541a1d0ef5,Seeker,Metro City,2291,1,2,Flexible,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,Remote / WFH,Education,ENTP
405b1118-3c8c-409a-bab8-046611875776,Seeker,Mountain Village,1129,3,3,Flexible,Occasionally,Non-Smoker,Very social / Friends,FALSE,Male,Shift Work,Education,ESTP
1236d9e0-584c-41ea-84fd-5197f44098a7,Seeker,Suburbia,1456,2,1,Night Owl,Rarely,Non-Smoker,Keep to self,FALSE,Female,Student,Retail,ENTJ
3936a273-828e-4dd8-90ec-739604f79321,Lister,Metro City,801,4,3,Night Owl,Rarely,Non-Smoker,Keep to self,FALSE,No Preference,9-to-5,Creative,ESFP
258adc06-8a11-4110-835e-028b0ef8ebad,Seeker,Metro City,1325,5,5,Night Owl,Occasionally,Non-Smoker,Keep to self,TRUE,No Preference,9-to-5,Retail,ISTJ
f4407d61-1521-4abf-8b2c-d435f07fc32b,Seeker,Coastal Town,2458,4,2,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,Remote / WFH,Retail,INFP
b3e646d6-d574-4729-9bd5-54b35379362d,Lister,Metro City,1305,4,2,Early Bird,Rarely,Non-Smoker,Very social / Friends,TRUE,Female,Student,Retail,ISFP
7be85b51-623b-4061-8d39-4942911fa590,Lister,Metro City,1554,3,3,Night Owl,Occasionally,Non-Smoker,Friendly but independent,TRUE,No Preference,Remote / WFH,Healthcare,ESFJ
5a80a048-6850-47cd-b92c-7c6d41e245db,Seeker,Suburbia,1202,3,2,Early Bird,Rarely,Non-Smoker,Friendly but independent,TRUE,Female,Remote / WFH,Finance,INFP
5109e022-310c-4389-81c8-704418517011,Seeker,Suburbia,2482,4,3,Night Owl,Occasionally,Smokes Inside,Friendly but independent,FALSE,Male,Student,Creative,ISFP
5d5a7cb2-bc77-4093-9c7f-c1fc28c28cd5,Lister,Mountain Village,1494,1,3,Night Owl,Occasionally,Non-Smoker,Friendly but independent,TRUE,No Preference,9-to-5,Creative,ENFP
b00ca4ab-4398-44a0-80e1-f28532e1e580,Seeker,Metro City,1830,4,5,Flexible,Occasionally,Non-Smoker,Friendly but independent,TRUE,No Preference,Remote / WFH,Other,ESTJ
1a9604dd-372c-432e-ae35-713290300866,Seeker,Suburbia,2465,2,1,Early Bird,Rarely,Non-Smoker,Very social / Friends,FALSE,Female,Shift Work,Finance,ISTP
645338cf-b0c2-402b-b7f4-571a77b8e501,Seeker,Metro City,1469,3,5,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,9-to-5,Tech,INFP
bc7ca0ea-c749-4feb-9eb0-cfbe232b7a7d,Seeker,Suburbia,1995,3,3,Early Bird,Rarely,Smokes Outside,Very social / Friends,FALSE,No Preference,Shift Work,Tech,ESTP
3ba18ff0-f991-4e59-9292-8441853b5043,Lister,Metro City,2001,5,2,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,Female,Remote / WFH,Tech,ENFP
99302c76-3773-45be-8c03-ecbac22bb619,Lister,Metro City,1890,1,1,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,Female,Student,Tech,ISTP
30048fc8-184a-477b-8d79-7958b6dfdd12,Lister,Suburbia,2336,4,4,Night Owl,Rarely,Non-Smoker,Keep to self,TRUE,No Preference,9-to-5,Education,ISTJ
f42dc67d-3886-45ec-9138-fa086457e903,Seeker,Suburbia,2349,4,3,Night Owl,Rarely,Smokes Outside,Friendly but independent,FALSE,Male,9-to-5,Tech,ENFJ
f7e99d12-f266-43d0-a109-d9688f29841c,Seeker,Metro City,832,3,2,Early Bird,Rarely,Non-Smoker,Friendly but independent,TRUE,Male,Student,Retail,ISFJ
f28f137a-a6ad-4b5f-8cb1-be4c65bc41bd,Lister,Suburbia,508,5,3,Early Bird,Frequently,Smokes Outside,Very social / Friends,FALSE,Male,Remote / WFH,Creative,ISFP
83c7edc2-6f4a-4de0-b127-240c73be0cfe,Seeker,Suburbia,2106,2,2,Night Owl,Occasionally,Smokes Outside,Very social / Friends,FALSE,Male,Student,Other,ISFJ
7abe9a5f-e754-4def-ae7f-2267d25d33de,Lister,Metro City,1717,1,3,Flexible,Rarely,Non-Smoker,Friendly but independent,TRUE,Male,Remote / WFH,Tech,ESFP
2d3237d4-110a-4233-aadc-208dea9c1da9,Lister,Metro City,1390,2,1,Early Bird,Rarely,Non-Smoker,Keep to self,TRUE,No Preference,9-to-5,Education,ESFP
9c086004-f8a8-4870-8b22-4f873e4d41f1,Seeker,Metro City,933,5,1,Flexible,Rarely,Non-Smoker,Very social / Friends,FALSE,No Preference,Student,Tech,ESFJ
40c20393-0336-4c01-a14c-e55aefa889d8,Lister,Metro City,1808,3,3,Early Bird,Rarely,Non-Smoker,Very social / Friends,FALSE,Female,9-to-5,Education,ISFJ
7379f40d-6bb1-4009-8832-e21eade02913,Lister,Coastal Town,2319,3,1,Night Owl,Rarely,Smokes Outside,Friendly but independent,TRUE,No Preference,9-to-5,Healthcare,ISFP
e0845afc-1378-4c38-a20c-d00b40c2eb85,Lister,Suburbia,2036,5,5,Early Bird,Occasionally,Non-Smoker,Friendly but independent,TRUE,Male,9-to-5,Tech,INFP
f67a82e4-3251-4725-aa12-2121ac40fcc9,Lister,Metro City,2234,2,4,Early Bird,Rarely,Non-Smoker,Very social / Friends,FALSE,Female,9-to-5,Retail,ESTJ
586d40c6-40a0-45f0-8bce-e831335dc5d3,Seeker,Metro City,1641,2,2,Night Owl,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Retail,INFP
b242aa75-cc46-4d7e-a739-eb130a2d5545,Lister,Metro City,1487,5,3,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Other,INFJ
6e37c2cf-17c7-454d-bfb8-14b9ac426bd9,Lister,Coastal Town,1023,4,3,Flexible,Rarely,Smokes Outside,Friendly but independent,FALSE,No Preference,Remote / WFH,Other,ESFP
72603b11-abc1-4f9b-af58-f2bcbef6593d,Lister,Suburbia,620,4,1,Early Bird,Rarely,Smokes Inside,Friendly but independent,FALSE,No Preference,Remote / WFH,Tech,ISTJ
88104c70-bca9-4c4c-9b1a-cc971041ee9f,Seeker,Metro City,2057,4,3,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,Student,Other,ISFJ
e34ea62e-a5da-459e-bde4-33764883fe1e,Lister,Suburbia,819,2,1,Early Bird,Occasionally,Non-Smoker,Very social / Friends,FALSE,Female,Remote / WFH,Education,ISTJ
a3783ffa-6d51-4316-a0ad-c403ddee7347,Lister,Metro City,1526,5,3,Night Owl,Rarely,Smokes Inside,Very social / Friends,FALSE,No Preference,9-to-5,Tech,ESTJ
f664f8b7-c562-40a8-a52a-784e6436a114,Seeker,Suburbia,1949,3,1,Night Owl,Rarely,Smokes Outside,Friendly but independent,FALSE,No Preference,9-to-5,Tech,ISTP
16669caa-7c93-4e7b-af7b-a37d765b4b6a,Lister,Metro City,612,3,3,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,Remote / WFH,Healthcare,ISTJ
e20c001d-16c1-4dc0-843d-b1544dfc5089,Seeker,Metro City,1016,3,3,Flexible,Rarely,Smokes Outside,Very social / Friends,FALSE,Female,Student,Other,ISFJ
4656b98a-fb55-449b-981f-3fe9814f8403,Seeker,Metro City,518,2,4,Early Bird,Frequently,Non-Smoker,Keep to self,FALSE,Female,Remote / WFH,Other,ENFP
c1e64efa-c63b-4565-91e6-dd0388045054,Seeker,Suburbia,1341,3,1,Early Bird,Rarely,Smokes Inside,Very social / Friends,TRUE,Female,9-to-5,Healthcare,ISFJ
c0989fd5-19aa-4775-8e95-addac8cddc7f,Seeker,Metro City,2078,4,1,Night Owl,Occasionally,Non-Smoker,Very social / Friends,FALSE,Female,Student,Finance,ENFJ
ccba46fd-6913-4f57-9d0f-13b3f949cfa7,Seeker,Suburbia,925,1,5,Flexible,Occasionally,Non-Smoker,Friendly but independent,FALSE,Male,Remote / WFH,Finance,ISFJ
ded0b4bc-4731-4774-a8a8-11b44c04925b,Seeker,Metro City,1323,3,1,Night Owl,Rarely,Smokes Outside,Keep to self,TRUE,No Preference,Remote / WFH,Creative,ENFJ
fc847f5b-8c91-4fc4-afcf-364b73e6d905,Lister,Coastal Town,2351,3,1,Early Bird,Occasionally,Non-Smoker,Very social / Friends,FALSE,Male,Student,Other,ISFP
f20a4a1f-7e90-42f9-8d32-8e8927fda0a4,Seeker,Metro City,1987,3,1,Early Bird,Occasionally,Smokes Outside,Very social / Friends,FALSE,Male,9-to-5,Tech,ENTP
14972927-9736-4f94-9e6e-aeb6a80eae82,Lister,Metro City,1106,2,3,Early Bird,Occasionally,Non-Smoker,Very social / Friends,FALSE,Male,Remote / WFH,Tech,ESFP
67584258-4808-46e1-aa92-2f53404a9fa9,Seeker,Mountain Village,829,3,3,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,Student,Retail,INFP
6e7ebe80-9f4b-495d-9505-60e7c3a80bad,Lister,Metro City,2069,2,5,Flexible,Rarely,Smokes Inside,Friendly but independent,FALSE,Female,9-to-5,Creative,INFP
e88a31d6-e315-4699-a44c-71ef320d2008,Seeker,Suburbia,1532,3,2,Flexible,Occasionally,Smokes Outside,Friendly but independent,FALSE,No Preference,Remote / WFH,Creative,ESTJ
9ed2abc8-1ad7-4a40-9b14-d0e6f2856088,Seeker,Coastal Town,1424,3,4,Night Owl,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,9-to-5,Tech,ESTJ
f1d2c4a9-ac8d-4a9c-9148-c706abc233ae,Lister,Mountain Village,1974,2,1,Early Bird,Rarely,Smokes Outside,Friendly but independent,FALSE,No Preference,9-to-5,Healthcare,ISTJ
93f9c595-f174-4337-acdd-e98e53feb51e,Lister,Metro City,1746,3,3,Early Bird,Occasionally,Non-Smoker,Very social / Friends,TRUE,Female,Remote / WFH,Education,ISFP
85b0d237-6450-44dc-8085-6581fdaea862,Seeker,Mountain Village,1023,3,1,Night Owl,Rarely,Non-Smoker,Very social / Friends,FALSE,Female,9-to-5,Creative,ISTJ
29ddfe93-0a93-43d4-be29-50467964e613,Lister,Coastal Town,795,1,4,Night Owl,Rarely,Non-Smoker,Very social / Friends,FALSE,Female,9-to-5,Other,ISFP
33faad78-9afe-4b11-9445-572f68c48510,Lister,Suburbia,1853,5,2,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,Female,Remote / WFH,Retail,ENTP
73dc137d-1b95-44a8-a3f9-d9aa5817f583,Seeker,Suburbia,1538,3,1,Flexible,Occasionally,Non-Smoker,Very social / Friends,FALSE,Female,Student,Tech,ISTJ
d3f579fb-3eb7-4643-924a-8127a6c8c7ab,Lister,Metro City,1316,2,3,Early Bird,Rarely,Smokes Outside,Friendly but independent,TRUE,No Preference,9-to-5,Retail,INTJ
4f427c84-ba12-4931-b3a3-935f9d324d54,Lister,Coastal Town,860,2,3,Flexible,Rarely,Non-Smoker,Very social / Friends,FALSE,No Preference,Remote / WFH,Creative,ISFJ
b47de956-2268-4470-9cf1-cac5ed6e7438,Lister,Metro City,1733,5,4,Early Bird,Occasionally,Smokes Outside,Very social / Friends,FALSE,Male,9-to-5,Healthcare,ISTP
347b6d98-7120-4bc4-99c3-af1b106636a3,Lister,Suburbia,1310,5,3,Flexible,Rarely,Smokes Outside,Friendly but independent,TRUE,Male,9-to-5,Finance,ENTJ
bd717be9-728f-44c5-8b68-95d0f57264dd,Lister,Suburbia,2312,3,1,Early Bird,Rarely,Smokes Outside,Friendly but independent,FALSE,No Preference,Student,Creative,ESFJ
bdc014bf-6887-4a74-8739-781ef96ccdd4,Lister,Metro City,1094,3,2,Early Bird,Rarely,Smokes Outside,Friendly but independent,TRUE,No Preference,Remote / WFH,Education,ESTJ
bab6caec-025c-4e4f-8335-5b4b26a83efb,Lister,Suburbia,1995,2,1,Night Owl,Occasionally,Smokes Outside,Friendly but independent,TRUE,No Preference,9-to-5,Other,ENFJ
0270d5cc-2309-4601-8116-00672c9ef125,Lister,Metro City,999,3,3,Night Owl,Occasionally,Non-Smoker,Friendly but independent,FALSE,Female,9-to-5,Retail,ESFP
b7c3702d-92fd-42da-9be5-81b21d318fbe,Lister,Metro City,2336,3,3,Flexible,Rarely,Non-Smoker,Keep to self,TRUE,Female,9-to-5,Tech,ISFJ
8633bbb1-8248-41ff-89d5-4f763160a9b0,Seeker,Metro City,1326,2,5,Flexible,Rarely,Non-Smoker,Very social / Friends,FALSE,No Preference,Remote / WFH,Healthcare,ENTJ
1ca53d1f-6908-4a1a-b190-d6661fe21178,Seeker,Metro City,1667,4,3,Flexible,Occasionally,Non-Smoker,Keep to self,TRUE,Male,Remote / WFH,Finance,ENFP
0d59b696-a200-4c08-af3c-f33f4856231f,Lister,Coastal Town,1906,3,3,Early Bird,Occasionally,Non-Smoker,Very social / Friends,TRUE,Male,9-to-5,Finance,ENFJ
71b44bc0-10b1-4d58-9f00-1893aa9c6c8b,Seeker,Suburbia,572,2,3,Early Bird,Occasionally,Smokes Inside,Friendly but independent,TRUE,Male,9-to-5,Tech,ESTP
7d9f3c2f-60c9-4c1f-b1eb-edcd8151bf58,Seeker,Mountain Village,1084,2,1,Early Bird,Rarely,Smokes Outside,Friendly but independent,FALSE,No Preference,Shift Work,Education,ISFP
12e8a9a4-a5ea-461e-be88-a1239079eeb4,Lister,Metro City,633,3,2,Flexible,Rarely,Non-Smoker,Very social / Friends,FALSE,Male,Shift Work,Education,ESTJ
0f96f3ef-5bac-4aaf-90e0-98d37f11a219,Seeker,Metro City,947,3,1,Early Bird,Frequently,Smokes Inside,Friendly but independent,FALSE,No Preference,Student,Other,ISFJ
cd46acf4-a5fe-4282-abae-357757a53042,Seeker,Coastal Town,2231,4,2,Night Owl,Rarely,Non-Smoker,Friendly but independent,FALSE,Female,Remote / WFH,Education,ISTP
edfff455-dc1d-4d05-89e4-061ee5f1016a,Seeker,Metro City,2129,4,2,Flexible,Occasionally,Smokes Outside,Very social / Friends,FALSE,No Preference,Student,Healthcare,ISTJ
366b1981-0a6e-4137-b0ed-c53d66efd614,Seeker,Metro City,1934,2,2,Night Owl,Rarely,Smokes Inside,Very social / Friends,FALSE,No Preference,Remote / WFH,Other,ISFJ
6b8b8aa6-0d12-45ca-99a1-83fe684eaa70,Seeker,Metro City,2015,2,1,Night Owl,Rarely,Smokes Outside,Friendly but independent,FALSE,Female,9-to-5,Other,ISFJ
5e918937-2b5b-4fe8-b95a-22a509f29483,Seeker,Metro City,1234,4,2,Flexible,Occasionally,Non-Smoker,Friendly but independent,FALSE,Female,Shift Work,Tech,ISTJ
4beaef7f-041f-4616-9f15-647cec71435e,Lister,Metro City,1180,3,4,Early Bird,Rarely,Smokes Outside,Very social / Friends,TRUE,No Preference,9-to-5,Healthcare,ISTJ
d1191c0b-aeb1-46ad-b832-bcb31407cb51,Seeker,Metro City,790,3,3,Night Owl,Rarely,Non-Smoker,Keep to self,FALSE,Female,9-to-5,Other,ISTP
01f8e53b-8a3c-4eb5-b857-3c428666272c,Seeker,Suburbia,1025,2,1,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,No Preference,Student,Creative,ENTJ
687ee42b-02ca-41dc-baf3-2171f0266c32,Seeker,Coastal Town,1252,4,3,Flexible,Occasionally,Non-Smoker,Friendly but independent,FALSE,Male,Student,Education,ENFP
bfca6f55-320b-46ad-b8e5-6812f1c26145,Seeker,Coastal Town,1774,1,2,Flexible,Occasionally,Smokes Outside,Friendly but independent,FALSE,Male,Student,Creative,ISTJ
bf9e66ef-a202-4c1b-9a31-4cc47a846c48,Lister,Metro City,1160,2,4,Night Owl,Rarely,Non-Smoker,Very social / Friends,FALSE,No Preference,Shift Work,Finance,ISFJ
94264d62-ccaf-4631-8f93-669902591487,Seeker,Coastal Town,1142,4,5,Early Bird,Occasionally,Non-Smoker,Keep to self,FALSE,Male,9-to-5,Retail,ESFP
56457f86-c6b4-4e24-b93a-d7fee3d36b3e,Seeker,Mountain Village,781,2,2,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,9-to-5,Tech,ESFJ
396c8c1b-82e3-417f-943d-0f249359b8d9,Seeker,Metro City,1786,3,4,Early Bird,Occasionally,Non-Smoker,Friendly but independent,TRUE,No Preference,Student,Creative,INTP
779ed49b-bfa5-4a77-9135-a66bfbc855aa,Seeker,Metro City,2116,5,3,Early Bird,Rarely,Smokes Outside,Friendly but independent,FALSE,No Preference,9-to-5,Healthcare,ISTJ
547315ec-41d0-4529-8440-28c8718d35c8,Seeker,Metro City,1204,4,3,Flexible,Rarely,Non-Smoker,Very social / Friends,FALSE,Male,Remote / WFH,Creative,ISFJ
1e5a1a13-dcfb-4344-afa4-4ff896bc9e64,Seeker,Coastal Town,1568,3,1,Night Owl,Rarely,Non-Smoker,Friendly but independent,TRUE,Female,9-to-5,Education,ISTP
cb4a56dc-bde6-456a-aaf8-87176055b05d,Seeker,Suburbia,2209,2,2,Early Bird,Frequently,Non-Smoker,Very social / Friends,FALSE,No Preference,Remote / WFH,Creative,INFP
04ed4991-cef8-4018-9dab-8395a64f6e34,Seeker,Suburbia,2346,2,5,Early Bird,Rarely,Smokes Outside,Keep to self,FALSE,Male,Remote / WFH,Retail,ESTJ
a02519ae-7438-4e58-9d74-313e5eacbb22,Seeker,Metro City,2193,5,5,Early Bird,Occasionally,Non-Smoker,Very social / Friends,FALSE,No Preference,Remote / WFH,Other,ISTJ
a3b19259-d3d2-4133-88f6-7266ec1b35f1,Seeker,Metro City,587,2,2,Night Owl,Occasionally,Smokes Outside,Very social / Friends,FALSE,No Preference,Remote / WFH,Education,ISFJ
7392e562-54cb-4730-8f9f-61652f355d96,Seeker,Metro City,2285,3,3,Flexible,Occasionally,Non-Smoker,Keep to self,FALSE,No Preference,Remote / WFH,Creative,ESFP
a3c59e9e-8116-4e0e-93c6-1d6fd6cd1277,Seeker,Metro City,779,2,3,Night Owl,Rarely,Non-Smoker,Keep to self,FALSE,No Preference,9-to-5,Healthcare,ESTP
a525191a-87fc-4616-adab-bf6ba2e19998,Lister,Suburbia,660,1,1,Early Bird,Rarely,Non-Smoker,Very social / Friends,FALSE,Male,Student,Finance,ISFJ
4e33de3c-8f4b-4e19-9a93-57b597b30752,Seeker,Metro City,1113,3,2,Early Bird,Rarely,Smokes Outside,Friendly but independent,TRUE,No Preference,9-to-5,Healthcare,ISFJ
92e81932-cd27-415d-bc1f-abfde946942f,Lister,Metro City,843,3,1,Night Owl,Rarely,Non-Smoker,Friendly but independent,FALSE,Female,9-to-5,Tech,ISFJ
e68134a3-9a5c-477f-bc59-fb17b0879604,Seeker,Suburbia,2209,3,1,Night Owl,Occasionally,Non-Smoker,Keep to self,FALSE,Female,9-to-5,Retail,ISFP
61316017-4e3f-4751-b678-09c9184b0311,Lister,Metro City,1023,4,1,Early Bird,Rarely,Smokes Outside,Keep to self,FALSE,No Preference,Student,Healthcare,INTJ
6ede0876-0f76-4322-b92f-b7664544c01f,Seeker,Coastal Town,1571,4,5,Early Bird,Rarely,Non-Smoker,Very social / Friends,FALSE,Female,9-to-5,Healthcare,ENFJ
6a8ea814-144c-4a5e-922d-7bb40e408964,Seeker,Metro City,1728,3,3,Night Owl,Occasionally,Non-Smoker,Very social / Friends,FALSE,No Preference,9-to-5,Tech,ENFP
c0c61614-3107-44c6-9102-780bb3b22ba1,Seeker,Suburbia,2307,3,1,Early Bird,Rarely,Smokes Inside,Friendly but independent,FALSE,No Preference,Shift Work,Finance,ISFJ
df0d0535-996c-4490-ad2a-bfadd6f5d951,Lister,Coastal Town,2311,4,3,Early Bird,Occasionally,Non-Smoker,Keep to self,FALSE,No Preference,Student,Healthcare,ISFP
dc66e5d4-c9a2-4dc6-b02c-156e0c38410a,Seeker,Metro City,551,4,1,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,Female,Remote / WFH,Healthcare,ENFP
4b09edf4-5c47-453b-a570-c0f5465d6613,Lister,Mountain Village,1772,3,3,Flexible,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,Remote / WFH,Tech,ISTJ
2e1aaae1-d75b-401a-92fc-be8317176e86,Seeker,Coastal Town,2390,3,3,Early Bird,Rarely,Non-Smoker,Very social / Friends,FALSE,Female,Remote / WFH,Other,ISFP
8894132c-5898-46cd-bff0-b70eff6174e5,Lister,Suburbia,712,3,1,Flexible,Rarely,Non-Smoker,Very social / Friends,TRUE,No Preference,Remote / WFH,Finance,ISTJ
3f1a57df-8f32-4162-a30b-6b946c7c9372,Seeker,Metro City,2024,5,3,Early Bird,Rarely,Smokes Outside,Friendly but independent,TRUE,No Preference,9-to-5,Retail,ISTP
0acc1534-6b51-4267-99d2-969362a60e9d,Seeker,Coastal Town,1238,4,4,Early Bird,Rarely,Smokes Inside,Very social / Friends,FALSE,Male,Student,Education,ISFJ
7f4d843a-ff8a-4b46-b4ac-66b324eb1c4e,Seeker,Suburbia,1695,5,4,Night Owl,Rarely,Non-Smoker,Friendly but independent,FALSE,Male,9-to-5,Other,ESFP
eccfdf44-0bbf-45b4-b19d-89dc9cc2ea25,Seeker,Metro City,666,3,2,Night Owl,Rarely,Non-Smoker,Keep to self,FALSE,Male,9-to-5,Tech,ESFJ
8ed2a91f-0e59-4eb9-9587-9c7c9ee52d5a,Seeker,Metro City,2484,3,1,Early Bird,Occasionally,Non-Smoker,Friendly but independent,TRUE,Male,Remote / WFH,Creative,ESTJ
b3bec749-9752-4b10-971e-c6cba83addbc,Seeker,Metro City,665,3,1,Early Bird,Rarely,Non-Smoker,Keep to self,FALSE,Female,Student,Finance,ISTJ
169ac739-0493-4014-be3e-7f0eb846a4fa,Seeker,Suburbia,2456,3,3,Early Bird,Rarely,Non-Smoker,Friendly but independent,TRUE,No Preference,9-to-5,Healthcare,ISTJ
0a7f1192-b6d2-403f-bbc5-5ad7531ded7b,Seeker,Metro City,1942,3,5,Night Owl,Rarely,Non-Smoker,Friendly but independent,TRUE,Female,Remote / WFH,Retail,ESTJ
033741da-7c59-4f93-a2c1-2dd086ec268a,Lister,Metro City,775,3,1,Early Bird,Occasionally,Non-Smoker,Friendly but independent,TRUE,Male,Remote / WFH,Creative,ESFJ
81edcd08-023d-4eed-a5d9-19da813fe8bb,Seeker,Coastal Town,2129,1,2,Night Owl,Rarely,Non-Smoker,Very social / Friends,FALSE,Male,9-to-5,Retail,ISFJ
2abe45d0-87aa-42e5-ba88-b86bb4ad9528,Lister,Metro City,2160,4,5,Early Bird,Rarely,Smokes Outside,Friendly but independent,TRUE,Female,Student,Education,ESFP
1b7b4558-4797-4b8c-9d0a-11c7a36d5d37,Lister,Coastal Town,2303,3,1,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,Female,9-to-5,Tech,ESFP
69c3be29-b4cd-456e-8b02-afeca2cc8f57,Lister,Coastal Town,1338,3,1,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,Student,Tech,ESFP
e835be2b-3da8-4ec8-9577-a798d353a2ab,Lister,Metro City,1177,1,4,Early Bird,Rarely,Smokes Inside,Very social / Friends,FALSE,No Preference,Remote / WFH,Finance,ESTJ
09a108b9-5e24-4a70-ad8a-90d755fa68a1,Lister,Metro City,2239,1,1,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,Female,9-to-5,Education,ENTJ
f3079f8f-b6ec-41ac-960a-3f3c290bbb81,Seeker,Metro City,1602,3,3,Night Owl,Occasionally,Non-Smoker,Very social / Friends,FALSE,No Preference,9-to-5,Healthcare,ISFP
305285d9-4545-448f-8ebd-d5be36531814,Seeker,Metro City,1408,1,1,Night Owl,Rarely,Non-Smoker,Friendly but independent,FALSE,Female,Remote / WFH,Creative,ESFP
e3854004-3404-47f9-b84c-dc26e8cf4427,Lister,Suburbia,2154,3,3,Early Bird,Frequently,Non-Smoker,Very social / Friends,TRUE,Male,9-to-5,Education,ISFJ
1e719e2f-144f-4cc7-898f-50e312e732e0,Seeker,Suburbia,2210,5,4,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,No Preference,9-to-5,Creative,ENFP
de24ba2d-6355-4d6c-9de3-e3d2c0da9ac6,Seeker,Metro City,1091,4,1,Early Bird,Occasionally,Smokes Inside,Keep to self,FALSE,No Preference,Remote / WFH,Other,ISFJ
c8914597-1f77-4f6d-b608-924acd0d38ff,Lister,Coastal Town,2412,3,1,Flexible,Occasionally,Smokes Inside,Friendly but independent,FALSE,No Preference,Remote / WFH,Other,ENFP
977a9828-3477-41cf-ade5-5de86cbe2491,Lister,Coastal Town,1715,4,4,Early Bird,Rarely,Smokes Inside,Friendly but independent,FALSE,Female,9-to-5,Other,ISFP
9e573437-de83-4d17-a54b-8e37e0076c72,Seeker,Coastal Town,652,3,1,Early Bird,Occasionally,Non-Smoker,Friendly but independent,FALSE,Female,Remote / WFH,Tech,ISFJ
f8840191-66ec-499f-a781-03323b8f8155,Seeker,Suburbia,647,4,2,Early Bird,Rarely,Non-Smoker,Keep to self,FALSE,Female,Remote / WFH,Tech,ESFJ
4f790390-a1cf-4945-af23-ab4d117be134,Lister,Metro City,671,3,2,Flexible,Occasionally,Smokes Outside,Very social / Friends,FALSE,No Preference,Remote / WFH,Tech,INTP
559c70e3-7fe7-4cee-9237-e0ddd812529c,Seeker,Metro City,2008,5,1,Early Bird,Rarely,Non-Smoker,Friendly but independent,TRUE,Female,Remote / WFH,Other,ESFP
a42d2a41-5814-47f7-8319-5070aecb01d5,Lister,Metro City,1587,1,4,Early Bird,Frequently,Non-Smoker,Friendly but independent,FALSE,No Preference,Shift Work,Creative,ISFP
1daf5e29-74f7-4c01-809a-5fb61b7b9806,Seeker,Coastal Town,912,5,2,Night Owl,Rarely,Non-Smoker,Friendly but independent,FALSE,Female,Student,Other,ESFP
4ccadf7e-1673-4b76-988b-22abaccd43ef,Seeker,Suburbia,2002,1,3,Flexible,Frequently,Non-Smoker,Very social / Friends,FALSE,No Preference,Remote / WFH,Healthcare,ENFP
e60a97db-e28b-4920-a37f-2d17ce50415c,Lister,Metro City,2417,4,4,Early Bird,Rarely,Non-Smoker,Very social / Friends,FALSE,Female,Student,Finance,ISTP
ccf2b531-e33b-4573-aebd-85ca1d5c40bb,Seeker,Coastal Town,1155,5,1,Early Bird,Rarely,Non-Smoker,Friendly but independent,FALSE,Female,Remote / WFH,Tech,ESTJ
